SERVICE_CODE,TARIFF_NUMBER,STANDARD_ITEM_CODE,STOP_TYPE_CODE,AUDIT_CREATE_DATE,AUDIT_CRT_USERID,AUDIT_UPDATE_DATE,AUDIT_UPDT_USERID,STANDARD_ITEM_CODE Description,ARTYPE,SERVICE,Invoicable,Distributable,ITYPE_CODE,REV_ACCT,EXP_ACCT,ROLE_CODE,VPSDES,INVSEQ,INVPRINT,UNIT_DEFAULT,REPORTING_CATEGORY,GCS_FLAG,IMS_XREF_CODE
RVP_ADDNL,TEAIND0001,RVPA,,12/8/2004 14:58:32 ,KTRAEDER,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
AUTO,TEAIND0001,VETR,,12/8/2004 14:58:32 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TEAIND0001,VETR,,12/8/2004 14:58:32 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TEAIND0001,VETR,,12/8/2004 14:58:32 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TEAIND0001,VETR,,12/8/2004 14:58:32 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TEAIND0001,VETR,,12/8/2004 14:58:32 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
RVP,TEAIND0002,RVPF,,12/8/2004 15:20:48 ,KTRAEDER,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TEAIND0002,RVPA,,12/8/2004 15:20:48 ,KTRAEDER,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
AUTO,TEAIND0002,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TEAIND0002,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TEAIND0002,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TEAIND0002,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TEAIND0002,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
RVP,TEAIND0003,RVPF,,12/8/2004 15:20:48 ,KTRAEDER,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TEAIND0003,RVPA,,12/8/2004 15:20:48 ,KTRAEDER,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
AUTO,TEAIND0003,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TEAIND0003,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TEAIND0003,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TEAIND0003,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TEAIND0003,VETR,,12/8/2004 15:20:48 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
RVP,TECFAC0001,RVPF,,10/16/2000,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TECFAC0001,RVPA,,10/16/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TECHNI0001,RVP,,2/23/2000,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TECHNI0001,RVPA,,2/23/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TECINV0001,RVP,,8/25/1998,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TECINV0001,RVPA,,8/25/1998,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TECMAN0001,RVP,,7/21/1997,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TECMAN0001,RVPA,,7/21/1997,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TECVID0001,RVP,,12/16/1997,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TECVID0001,RVPA,,12/16/1997,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TEKAPE0001,RVP,,7/2/2001,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TEKAPE0001,RVPA,,7/2/2001,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TEKAPE0003,RVPF,,7/2/2001,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TEKAPE0003,RVPA,,7/2/2001,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELDAT0010,RVP,,9/30/2003 12:38:52 ,KTRAEDER,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TELDAT0010,RVPA,,9/30/2003 12:38:52 ,KTRAEDER,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELECO0001,RVPF,,9/21/1999,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELECO0001,RVPA,,9/21/1999,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELECO0002,RVPF,,1/13/2000,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELECO0002,RVPA,,1/13/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELEFL0001,RVPF,,12/14/1998,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELEFL0001,RVPA,,12/14/1998,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELEPL0001,RVPF,,8/9/2000,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELEPL0001,RVPA,,8/9/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELEPR0001,RVP,,6/14/1996,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TELEPR0001,RVPA,,6/14/1996,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELETE0001,RVP,,6/20/2000,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TELETE0001,RVPA,,6/20/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELLEM0001,RVPF,,7/8/1999,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELLEM0001,RVPA,,7/8/1999,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELNET0001,RVPF,,1/16/2001,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELNET0001,RVPA,,1/16/2001,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELPAC0005,RVP,,8/27/1996,FBR,,,Replacement Value Protection,TRADE,Y,Y,Y,O,3506,3506,B,,812.00,Y,CWT,C,N,
RVP_ADDNL,TELPAC0005,RVPA,,8/27/1996,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELSTR0001,RVPF,,8/2/2002,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELSTR0001,RVPA,,8/2/2002,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELSYS0001,RVPF,,6/27/1996,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELSYS0001,RVPA,,6/27/1996,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
UNIT_FINE,TELSYS0001,FFWR,ORIG,6/27/1996 8:50:37 ,FBR,,,Fine Finish Wrapping,TRADE,Y,Y,Y,A,3105,7305,O,,218.00,Y,EA,A,N,
UNIT_WRAP,TELSYS0001,UPWR,ORIG,6/27/1996 8:50:37 ,FBR,,,Upholstery Wrapping,TRADE,Y,Y,Y,A,3105,7305,O,,218.00,Y,EA,A,N,
RVP,TELSYS0003,RVPF,,7/26/1999,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELSYS0003,RVPA,,7/26/1999,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELSYS0008,RVPF,,1/4/2002,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELSYS0008,RVPA,,1/4/2002,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELTEC0001,RVPF,,9/22/2000,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELTEC0001,RVPA,,9/22/2000,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELTEC0002,RVPF,,10/13/2010,EHADERLEIN,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELTEC0002,RVPA,,10/13/2010,EHADERLEIN,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
AUTO,TELTEC0002,VETR,,10/13/2010,EHADERLEIN,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TELTEC0002,VETR,,10/13/2010,EHADERLEIN,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TELTEC0002,VETR,,10/13/2010,EHADERLEIN,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TELTEC0002,VETR,,10/13/2010,EHADERLEIN,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TELTEC0002,VETR,,10/13/2010,EHADERLEIN,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
FUELSRCHRG,TELTEC0002,FUSU,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge,TRADE,Y,Y,Y,A,3109,7305,H,,45.00,Y,PCT,A,B,
FUEL_SIT,TELTEC0002,FUSC,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Cartage,TRADE,Y,Y,Y,A,3109,7305,H,,565.00,Y,PCT,A,N,
FUEL_SITAD,TELTEC0002,FUSC,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Cartage,TRADE,Y,Y,Y,A,3109,7305,H,,565.00,Y,PCT,A,N,
FUEL_VEH,TELTEC0002,FUSV,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Vehicle,TRADE,Y,Y,Y,A,3109,7305,H,,45.00,Y,PCT,A,N,
RVP,TELTEC0003,RVPF,,10/13/2010,EHADERLEIN,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELTEC0003,RVPA,,10/13/2010,EHADERLEIN,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
FUELSRCHRG,TELTEC0003,FUSU,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge,TRADE,Y,Y,Y,A,3109,7305,H,,45.00,Y,PCT,A,B,
FUEL_SIT,TELTEC0003,FUSC,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Cartage,TRADE,Y,Y,Y,A,3109,7305,H,,565.00,Y,PCT,A,N,
FUEL_SITAD,TELTEC0003,FUSC,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Cartage,TRADE,Y,Y,Y,A,3109,7305,H,,565.00,Y,PCT,A,N,
FUEL_VEH,TELTEC0003,FUSV,,11/3/2010,KLESZCZYNS,,,Fuel Surcharge Vehicle,TRADE,Y,Y,Y,A,3109,7305,H,,45.00,Y,PCT,A,N,
AUTO,TELTEC0004,VETR,,4/14/2015,JUNGETHUM,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TELTEC0004,VETR,,4/14/2015,JUNGETHUM,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TELTEC0004,VETR,,4/14/2015,JUNGETHUM,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TELTEC0004,VETR,,4/14/2015,JUNGETHUM,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TELTEC0004,VETR,,4/14/2015,JUNGETHUM,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
RVP,TELTEC0004,RVPF,,4/14/2015,JUNGETHUM,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELTEC0004,RVPA,,4/14/2015,JUNGETHUM,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELWAH0003,RVPF,,7/8/1996,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELWAH0003,RVPA,,7/8/1996,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TELWAH0005,RVPF,,3/25/1999,FBR,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TELWAH0005,RVPA,,3/25/1999,FBR,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
RVP,TENASK0001,RVPF,,1/5/2005 15:10:48 ,KTRAEDER,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TENASK0001,RVPA,,1/5/2005 15:10:48 ,KTRAEDER,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
AUTO,TENGCO0001,VETR,,4/22/2013,TKINNICK,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
RVP,TENGCO0001,RVPF,,4/22/2013,TKINNICK,,,Replacement Value - Flat Rate,TRADE,Y,Y,Y,O,3502,3502,B,,812.00,N,SHP,C,N,
RVP_ADDNL,TENGCO0001,RVPA,,4/22/2013,TKINNICK,,,Add'l Replacement Value Prot.,TRADE,Y,Y,Y,O,3501,3501,B,,813.00,Y,,C,N,
SPORT_UTIL,TENGCO0001,VETR,,4/22/2013,TKINNICK,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENGCO0001,VETR,,4/22/2013,TKINNICK,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENGCO0001,VETR,,4/22/2013,TKINNICK,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TV_KIT_50,TENGCO0001,FTVC,,4/22/2013,TKINNICK,,,Flat Screen TV Carton/Kit Only,TRADE,Y,Y,Y,A,3003,7305,O,,50.00,Y,EA,A,N,
TV_KIT_60,TENGCO0001,FTVC,,4/22/2013,TKINNICK,,,Flat Screen TV Carton/Kit Only,TRADE,Y,Y,Y,A,3003,7305,O,,50.00,Y,EA,A,N,
TV_PACK_50,TENGCO0001,FTVO,,4/22/2013,TKINNICK,,,Flat Screen TV Service - Org,TRADE,Y,Y,Y,A,3004,7305,O,,56.00,Y,EA,A,N,
TV_PACK_60,TENGCO0001,FTVO,,4/22/2013,TKINNICK,,,Flat Screen TV Service - Org,TRADE,Y,Y,Y,A,3004,7305,O,,56.00,Y,EA,A,N,
TV_UNPACK,TENGCO0001,FTVD,,4/22/2013,TKINNICK,,,Flat Screen TV Service Dest,TRADE,Y,Y,Y,A,3202,7305,D,,60.00,Y,EA,A,N,
VAN,TENGCO0001,VETR,,4/22/2013,TKINNICK,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
AUTO,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
DUNE_BUGGY,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TENHEA0001,VETR,,3/30/2001,FBR,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
AUTO,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
DUNE_BUGGY,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TENHEA0003,VETR,,4/10/2003 8:04:48 ,GVLDEV,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
AUTO,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
DUNE_BUGGY,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TENHEA0005,VETR,,6/25/2004 10:19:38 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
AUTO,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
DUNE_BUGGY,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TENHEA0007,VETR,,8/3/2005 12:15:51 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
PPS_A,TENHEA0008,FRV,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Full Replacement Value,TRADE,Y,Y,Y,O,3506,3515,B,,812.00,Y,,C,N,
PPS_B,TENHEA0008,FRV,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Full Replacement Value,TRADE,Y,Y,Y,O,3506,3515,B,,812.00,Y,,C,N,
PPS_C,TENHEA0008,FRV,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Full Replacement Value,TRADE,Y,Y,Y,O,3506,3515,B,,812.00,Y,,C,N,
SIVA,TENHEA0008,SIVA,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Storage In Transit Valuation,TRADE,Y,Y,Y,O,3507,7305,D,,816.00,Y,PCT,C,N,
AUTO,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
DUNE_BUGGY,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
SPORT_UTIL,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
TRUCK_CAMP,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
VAN,TENHEA0009,VETR,,11/27/2007 10:35:41 ,KTRAEDER,,,Vehicle Transportation,TRADE,Y,Y,Y,L,3102,7302,H,,30.00,Y,VEH,A,N,"H, O,  D"
PPS_A,TENHEA0009,FRV,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Full Replacement Value,TRADE,Y,Y,Y,O,3506,3515,B,,812.00,Y,,C,N,
PPS_B,TENHEA0009,FRV,,4/10/2009 13:35:37 ,KLESZCZYNS,,,Full Replacement Value,TRADE,Y,Y,Y,O,3506,3515,B,,812.00,Y,,C,N,
